Time (days),Moon X Position (m),Moon Y Position (m),Moonlet X Position (m),Moonlet Y Position (m),L5 X Position (m),L5 Y Position (m)
247,383999916.88066167,252657.1687255966,768000000.0,253680.09054628212,643599976180.0134,423464018.15508676
248,383999916.20626825,253680.07209419715,768000000.0,254702.9941371945,643599975333.2521,425178447.31680304
249,383999915.52914995,254702.9754609976,768000000.0,255725.89772810694,643599974483.0647,426892876.47776973
250,383999914.8493068,255725.87882599075,768000000.0,256748.80131901937,643599973629.4517,428607305.637984
251,383999914.1667389,256748.78218916932,768000000.0,257771.70490993178,643599972772.4125,430321734.7974426
252,383999913.48144615,257771.68555052596,768000000.0,258794.6085008442,643599971911.9476,432036163.95614254
253,383999912.79342854,258794.5889100535,768000000.0,259817.51209175657,643599971048.0568,433750593.1140807
254,383999912.10268617,259817.49226774467,768000000.0,260840.415682669,643599970180.7401,435465022.2712542
255,383999911.40921897,260840.3956235922,768000000.0,261863.31927358144,643599969309.9976,437179451.4276598
256,383999910.71302694,261863.2989775888,768000000.0,262886.2228644939,643599968435.8292,438893880.5832946
257,383999910.0141101,262886.20232972736,768000000.0,263909.12645540637,643599967558.235,440608309.73815554
258,383999909.31246835,263909.1056800004,768000000.0,264932.0300463188,643599966677.215,442322738.89223945
259,383999908.6081019,264932.00902840076,768000000.0,265954.93363723124,643599965792.7689,444037168.0455434
260,383999907.9010105,265954.91237492126,768000000.0,266977.83722814365,643599964904.8969,445751597.1980642
261,383999907.1911944,266977.8157195545,768000000.0,268000.7408190561,643599964013.5992,447466026.34979904
262,383999906.47865343,268000.71906229336,768000000.0,269023.6444099686,643599963118.8756,449180455.50074476
263,383999905.7633876,269023.6224031305,768000000.0,270046.548000881,643599962220.7262,450894884.6508983
264,383999905.04539704,270046.5257420587,768000000.0,271069.4515917934,643599961319.1508,452609313.80025655
265,383999904.3246816,271069.4290790706,768000000.0,272092.35518270574,643599960414.1495,454323742.9488165
266,383999903.60124135,272092.3324141591,768000000.0,273115.25877361814,643599959505.7224,456038172.09657514
267,383999902.87507623,273115.23574731685,768000000.0,274138.16236453055,643599958593.8696,457752601.24352956
268,383999902.14618635,274138.1390785366,768000000.0,275161.06595544296,643599957678.5908,459467030.38967645
269,383999901.41457164,275161.04240781104,768000000.0,276183.96954635537,643599956759.886,461181459.5350128
270,383999900.6802321,276183.945735133,768000000.0,277206.87313726783,643599955837.7556,462895888.67953587
271,383999899.94316775,277206.8490604952,768000000.0,278229.77672818024,643599954912.199,464610317.823242
272,383999899.20337856,278229.7523838904,768000000.0,279252.6803190926,643599953983.2169,466324746.9661289
273,383999898.46086454,279252.6557053113,768000000.0,280275.58391000493,643599953050.8086,468039176.108193
274,383999897.7156257,280275.5590247506,768000000.0,281298.4875009173,643599952114.9745,469753605.2494313
275,383999896.96766204,281298.46234220115,768000000.0,282321.39109182975,643599951175.7146,471468034.38984096
276,383999896.2169736,282321.3656576556,768000000.0,283344.2946827422,643599950233.0288,473182463.5294189
277,383999895.4635603,283344.26897110674,768000000.0,284367.1982736547,643599949286.9174,474896892.668162
278,383999894.7074222,284367.1722825473,768000000.0,285390.101864567,643599948337.3796,476611321.80606705
279,383999893.9485593,285390.07559197006,768000000.0,286413.00545547955,643599947384.4165,478325750.9431313
280,383999893.1869715,286412.9788993676,768000000.0,287435.90904639196,643599946428.0272,480040180.0793516
281,383999892.4226589,287435.8822047329,768000000.0,288458.81263730436,643599945468.2119,481754609.2147248
282,383999891.65562147,288458.7855080586,768000000.0,289481.71622821677,643599944504.971,483469038.3492479
283,383999890.8858593,289481.6888093374,768000000.0,290504.6198191292,643599943538.3042,485183467.482918
284,383999890.11337227,290504.59210856206,768000000.0,291527.52341004164,643599942568.2115,486897896.61573184
